OrderID,OrderDate,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,SalesRep,PaymentMethod,CustomerSegment,Revenue
ORD101190,2025-06-22,CUST1350,Navya Sharma,West,Electronics,Webcam HD,1,311.89,S. Khan,UPI,New,311.89
ORD100771,2024-09-03,CUST1351,Vihaan Verma,West,Office Supplies,Notebook Pack,3,81.98,N. Joshi,UPI,Returning,245.94
ORD100701,2025-02-24,CUST1281,Saanvi Reddy,East,Office Supplies,Notebook Pack,1,281.54,M. Gupta,Wallet,Returning,281.54
ORD100109,2025-10-20,CUST1109,Diya Nair,West,Furniture,Desk Lamp,5,92.98,P. Iyer,Net Banking,New,464.9
ORD101409,2024-05-01,CUST1149,Pari Kumar,East,Software,Antivirus License,2,395.62,R. Verma,Net Banking,New,791.24
ORD100122,2024-01-04,CUST1122,Saanvi Joshi,East,Office Supplies,Pen Set,2,212.65,R. Verma,Debit Card,Returning,425.3
ORD100936,2024-07-13,CUST1096,Vihaan Nair,South,Software,VPN Subscription,3,441.37,P. Iyer,UPI,New,1324.11
ORD101227,2025-11-16,CUST1387,Anika Sharma,North,Furniture,Filing Cabinet,2,360.89,R. Verma,Credit Card,Returning,721.78
ORD100280,2025-07-08,CUST1280,Anika Gupta,West,Office Supplies,Notebook Pack,5,8.32,A. Sharma,Wallet,Returning,41.6
ORD101542,2024-10-17,CUST1282,Pari Malhotra,West,Furniture,Bookshelf,3,277.93,A. Sharma,Net Banking,Returning,833.79
ORD100879,2024-06-08,CUST1039,Riya Mehta,East,Furniture,Bookshelf,1,429.48,P. Iyer,Debit Card,New,429.48
ORD100746,2024-10-09,CUST1326,Vivaan Nair,West,Software,VPN Subscription,3,193.48,A. Sharma,UPI,New,580.44
ORD101122,2024-06-16,CUST1282,Aarav Verma,East,Electronics,Webcam HD,2,31.04,S. Khan,Net Banking,Returning,62.08
ORD101028,2025-08-16,CUST1188,Riya Mehta,South,Software,Cloud Backup Plan,1,399.08,P. Iyer,UPI,New,399.08
ORD100572,2025-06-19,CUST1152,Aadhya Patel,North,Software,VPN Subscription,1,417.45,R. Verma,Wallet,Returning,417.45
ORD101382,2024-04-27,CUST1122,Pari Chopra,North,Software,Cloud Backup Plan,5,240.48,R. Verma,Credit Card,Returning,1202.4
ORD100677,2024-01-21,CUST1257,Aditya Gupta,North,Electronics,Mechanical Keyboard,1,104.15,R. Verma,Net Banking,New,104.15
ORD101041,2025-01-16,CUST1201,Vihaan Chopra,East,Furniture,Standing Desk,1,148.98,R. Verma,Debit Card,Returning,148.98
ORD100885,2024-07-08,CUST1045,Aadhya Sharma,North,Furniture,Bookshelf,1,419.68,A. Sharma,Net Banking,Returning,419.68
ORD101166,2024-04-19,CUST1326,Anika Sharma,South,Office Supplies,Whiteboard,4,311.02,A. Sharma,UPI,Returning,1244.08
ORD100643,2025-07-12,CUST1223,Arjun Chopra,West,Software,Antivirus License,1,66.51,P. Iyer,Debit Card,Returning,66.51
ORD100484,2024-08-13,CUST1064,Ananya Chopra,North,Electronics,Wireless Mouse,1,328.01,P. Iyer,Wallet,New,328.01
ORD101217,2024-02-24,CUST1377,Ananya Chopra,East,Office Supplies,Desk Organizer,4,396.39,R. Verma,Credit Card,Returning,1585.56
ORD100067,2024-04-07,CUST1067,Ananya Chopra,West,Office Supplies,Whiteboard,4,146.14,S. Khan,Credit Card,New,584.56
ORD100728,2025-06-02,CUST1308,Pari Chopra,West,Office Supplies,Whiteboard,1,342.42,N. Joshi,Net Banking,Returning,342.42
ORD100637,2024-04-21,CUST1217,Riya Mehta,East,Electronics,USB-C Hub,5,58.03,N. Joshi,UPI,New,290.15
ORD100860,2024-04-05,CUST1020,Krishna Gupta,South,Furniture,Filing Cabinet,2,182.32,R. Verma,UPI,New,364.64
ORD100729,2025-04-12,CUST1309,Diya Khan,South,Electronics,Webcam HD,1,175.97,P. Iyer,Net Banking,New,175.97
ORD100664,2025-03-24,CUST1244,Sai Joshi,North,Office Supplies,Notebook Pack,1,399.39,R. Verma,Wallet,Returning,399.39
ORD101556,2024-04-05,CUST1296,Ishaan Mehta,East,Software,Antivirus License,5,303.67,S. Khan,UPI,New,1518.35
ORD100674,2024-06-30,CUST1254,Navya Malhotra,North,Furniture,Office Chair,1,193.45,A. Sharma,Net Banking,New,193.45
ORD100946,2025-06-07,CUST1106,Aadhya Chopra,West,Software,Project Mgmt Tool,1,382.85,A. Sharma,Net Banking,New,382.85
ORD100389,2025-08-20,CUST1389,Pari Sharma,East,Electronics,Wireless Mouse,3,176.21,A. Sharma,Debit Card,New,528.63
ORD100619,2024-07-23,CUST1199,Saanvi Gupta,South,Electronics,27in Monitor,2,225.07,S. Khan,Wallet,New,450.14
ORD100353,2025-01-19,CUST1353,Vihaan Singh,South,Furniture,Standing Desk,1,216.18,M. Gupta,UPI,New,216.18
ORD100372,2024-08-17,CUST1372,Pari Kumar,East,Electronics,USB-C Hub,1,76.08,A. Sharma,Net Banking,Returning,76.08
ORD101132,2025-02-24,CUST1292,Aditya Patel,South,Furniture,Office Chair,1,75.02,S. Khan,Debit Card,Returning,75.02
ORD100760,2025-12-02,CUST1340,Aditya Verma,West,Electronics,USB-C Hub,4,176.53,P. Iyer,Net Banking,New,706.12
ORD100318,2024-03-30,CUST1318,Ishaan Malhotra,West,Electronics,Wireless Mouse,5,401.02,A. Sharma,Wallet,Returning,2005.1
ORD100229,2025-10-02,CUST1229,Arjun Malhotra,West,Office Supplies,Notebook Pack,5,357.14,M. Gupta,Debit Card,New,1785.7
ORD100650,2024-03-16,CUST1230,Kavya Nair,South,Furniture,Bookshelf,1,199.55,M. Gupta,Credit Card,New,199.55
ORD100790,2024-08-30,CUST1370,Aditya Gupta,North,Electronics,Mechanical Keyboard,1,12.26,M. Gupta,Credit Card,New,12.26
ORD100972,2025-07-17,CUST1132,Pari Verma,South,Software,Cloud Backup Plan,2,404.34,M. Gupta,Wallet,New,808.68
ORD101402,2024-08-25,CUST1142,Vivaan Agarwal,South,Furniture,Desk Lamp,2,103.23,R. Verma,Net Banking,New,206.46
ORD100720,2024-02-27,CUST1300,Krishna Reddy,North,Software,Project Mgmt Tool,2,245.75,N. Joshi,Credit Card,Returning,491.5
ORD101343,2024-10-04,CUST1083,Pari Reddy,East,Furniture,Filing Cabinet,1,340.84,P. Iyer,Wallet,Returning,340.84
ORD100518,2025-06-19,CUST1098,Kavya Gupta,East,Furniture,Desk Lamp,2,312.07,R. Verma,Net Banking,New,624.14
ORD100224,2025-12-19,CUST1224,Navya Mehta,West,Office Supplies,Whiteboard,2,96.79,N. Joshi,Debit Card,New,193.58
ORD101393,2025-10-16,CUST1133,Saanvi Gupta,East,Furniture,Filing Cabinet,4,192.09,R. Verma,Debit Card,Returning,768.36
ORD100800,2024-10-15,CUST1380,Aadhya Reddy,South,Furniture,Desk Lamp,3,364.75,A. Sharma,Credit Card,Returning,1094.25
ORD100603,2024-10-09,CUST1183,Diya Malhotra,West,Office Supplies,Sticky Notes,2,26.17,S. Khan,UPI,Returning,52.34
ORD101102,2025-07-01,CUST1262,Kavya Patel,West,Software,Antivirus License,4,163.77,N. Joshi,Wallet,Returning,655.08
ORD100125,2024-06-28,CUST1125,Ishaan Kumar,East,Office Supplies,Whiteboard,5,28.72,M. Gupta,Net Banking,Returning,143.6
ORD100553,2024-04-22,CUST1133,Aarav Patel,South,Electronics,Mechanical Keyboard,3,167.5,S. Khan,Debit Card,Returning,502.5
ORD101178,2025-01-23,CUST1338,Diya Patel,West,Software,Project Mgmt Tool,2,181.66,M. Gupta,Debit Card,Returning,363.32
ORD101002,2024-06-03,CUST1162,Navya Nair,West,Furniture,Standing Desk,4,263.74,N. Joshi,Credit Card,Returning,1054.96
ORD100833,2024-04-25,CUST1413,Aarav Patel,South,Office Supplies,Whiteboard,1,142.08,S. Khan,Debit Card,New,142.08
ORD101047,2025-02-27,CUST1207,Krishna Kumar,West,Office Supplies,Pen Set,1,440.01,R. Verma,Credit Card,New,440.01
ORD101455,2024-01-29,CUST1195,Myra Chopra,South,Software,Antivirus License,2,173.72,P. Iyer,UPI,Returning,347.44
ORD100386,2025-09-28,CUST1386,Saanvi Reddy,West,Electronics,Mechanical Keyboard,1,300.2,P. Iyer,UPI,Returning,300.2
ORD100289,2025-01-08,CUST1289,Vivaan Kumar,South,Electronics,27in Monitor,3,230.06,S. Khan,UPI,New,690.18
ORD101020,2024-03-18,CUST1180,Krishna Chopra,East,Office Supplies,Whiteboard,1,414.43,S. Khan,Net Banking,New,414.43
ORD100985,2025-05-01,CUST1145,Arjun Khan,East,Office Supplies,Notebook Pack,5,110.02,A. Sharma,UPI,New,550.1
ORD100974,2024-06-14,CUST1134,Aarav Gupta,North,Software,VPN Subscription,3,116.95,S. Khan,Credit Card,New,350.85
ORD100663,2024-08-29,CUST1243,Myra Joshi,North,Office Supplies,Pen Set,5,321.32,A. Sharma,Credit Card,Returning,1606.6
ORD101082,2025-02-09,CUST1242,Aditya Chopra,North,Furniture,Desk Lamp,3,355.65,S. Khan,Debit Card,New,1066.95
ORD101159,2024-10-21,CUST1319,Aarav Khan,South,Office Supplies,Sticky Notes,3,104.43,A. Sharma,Credit Card,New,313.29
ORD101121,2025-08-18,CUST1281,Aditya Malhotra,East,Office Supplies,Notebook Pack,5,83.42,R. Verma,Credit Card,New,417.1
ORD100883,2024-04-08,CUST1043,Aarav Patel,North,Furniture,Filing Cabinet,1,217.26,A. Sharma,Wallet,New,217.26
ORD100040,2024-12-14,CUST1040,Aarav Reddy,East,Software,Antivirus License,1,119.6,S. Khan,Credit Card,New,119.6
ORD101320,2024-09-25,CUST1060,Aarav Gupta,North,Electronics,Mechanical Keyboard,1,312.34,S. Khan,Wallet,Returning,312.34
ORD101015,2024-01-15,CUST1175,Vivaan Patel,West,Software,VPN Subscription,3,195.23,A. Sharma,Wallet,Returning,585.69
ORD100083,2025-04-17,CUST1083,Diya Nair,South,Software,Project Mgmt Tool,4,230.28,M. Gupta,Debit Card,Returning,921.12
ORD100837,2024-11-11,CUST1417,Ananya Kumar,East,Furniture,Filing Cabinet,5,178.65,N. Joshi,Wallet,New,893.25
ORD101288,2024-06-08,CUST1028,Vivaan Verma,East,Office Supplies,Whiteboard,2,26.8,M. Gupta,Credit Card,New,53.6
ORD101123,2025-07-09,CUST1283,Krishna Iyer,North,Software,Cloud Backup Plan,2,30.12,S. Khan,Debit Card,Returning,60.24
ORD101034,2025-12-06,CUST1194,Saanvi Khan,East,Furniture,Desk Lamp,4,199.32,A. Sharma,Credit Card,Returning,797.28
ORD100513,2025-06-11,CUST1093,Myra Gupta,South,Electronics,USB-C Hub,4,436.62,R. Verma,UPI,Returning,1746.48
ORD101049,2025-07-12,CUST1209,Aadhya Joshi,East,Furniture,Standing Desk,1,337.44,N. Joshi,Net Banking,Returning,337.44
ORD101354,2024-05-12,CUST1094,Sai Singh,West,Furniture,Desk Lamp,4,315.78,R. Verma,Debit Card,New,1263.12
ORD101115,2024-10-30,CUST1275,Riya Joshi,South,Electronics,Mechanical Keyboard,2,374.34,R. Verma,Debit Card,Returning,748.68
ORD100955,2025-04-16,CUST1115,Krishna Kumar,East,Furniture,Bookshelf,2,70.04,R. Verma,Debit Card,Returning,140.08
ORD101120,2025-03-13,CUST1280,Diya Malhotra,North,Software,VPN Subscription,5,277.48,N. Joshi,Credit Card,New,1387.4
ORD101095,2025-02-12,CUST1255,Pari Gupta,East,Furniture,Desk Lamp,1,332.54,M. Gupta,Net Banking,New,332.54
ORD101477,2025-10-18,CUST1217,Saanvi Chopra,South,Software,Antivirus License,5,136.81,A. Sharma,Debit Card,Returning,684.05
ORD100048,2024-04-26,CUST1048,Aadhya Verma,South,Electronics,Webcam HD,1,294.29,N. Joshi,Net Banking,Returning,294.29
ORD100902,2024-04-09,CUST1062,Kavya Joshi,West,Furniture,Bookshelf,2,93.1,R. Verma,Debit Card,New,186.2
ORD100467,2025-06-05,CUST1047,Anika Iyer,North,Electronics,Mechanical Keyboard,5,237.35,S. Khan,UPI,Returning,1186.75
ORD100153,2025-03-11,CUST1153,Vivaan Agarwal,North,Furniture,Desk Lamp,2,139.59,A. Sharma,UPI,New,279.18
ORD100394,2025-04-23,CUST1394,Myra Singh,South,Office Supplies,Pen Set,4,421.11,S. Khan,Debit Card,New,1684.44
ORD100123,2024-01-17,CUST1123,Vihaan Sharma,East,Furniture,Standing Desk,2,37.74,A. Sharma,Debit Card,New,75.48
ORD100355,2024-06-23,CUST1355,Sai Agarwal,East,Furniture,Desk Lamp,1,189.97,S. Khan,UPI,Returning,189.97
ORD100134,2025-10-14,CUST1134,Saanvi Iyer,East,Electronics,Wireless Mouse,1,44.55,A. Sharma,Wallet,New,44.55
ORD100268,2025-02-03,CUST1268,Krishna Reddy,North,Electronics,Wireless Mouse,2,117.35,R. Verma,Credit Card,New,234.7
ORD100220,2025-04-10,CUST1220,Diya Chopra,South,Software,Cloud Backup Plan,5,324.76,N. Joshi,Debit Card,New,1623.8
ORD100041,2025-02-09,CUST1041,Ayaan Verma,South,Furniture,Office Chair,4,207.13,P. Iyer,Wallet,New,828.52
ORD101005,2024-11-15,CUST1165,Navya Iyer,West,Office Supplies,Sticky Notes,1,204.22,R. Verma,Net Banking,New,204.22
ORD101145,2025-07-05,CUST1305,Pari Gupta,North,Software,Cloud Backup Plan,2,117.33,S. Khan,Credit Card,Returning,234.66
ORD100541,2025-06-30,CUST1121,Krishna Joshi,East,Office Supplies,Sticky Notes,2,25.28,P. Iyer,Credit Card,New,50.56
ORD100700,2025-02-17,CUST1280,Ananya Joshi,East,Furniture,Office Chair,5,134.54,S. Khan,Net Banking,New,672.7
ORD101323,2024-06-20,CUST1063,Ananya Iyer,East,Furniture,Bookshelf,1,62.52,S. Khan,Credit Card,New,62.52
ORD100970,2025-06-07,CUST1130,Pari Sharma,West,Software,Project Mgmt Tool,4,405.65,M. Gupta,Debit Card,Returning,1622.6
ORD101420,2025-07-26,CUST1160,Saanvi Singh,South,Office Supplies,Notebook Pack,2,213.38,R. Verma,Wallet,Returning,426.76
ORD100742,2025-02-24,CUST1322,Navya Reddy,North,Furniture,Standing Desk,1,220.57,R. Verma,UPI,New,220.57
ORD100866,2024-03-25,CUST1026,Ananya Reddy,South,Office Supplies,Pen Set,1,74.32,N. Joshi,Debit Card,New,74.32
ORD101046,2025-12-16,CUST1206,Pari Agarwal,West,Electronics,Webcam HD,2,366.34,M. Gupta,Wallet,New,732.68
ORD100758,2025-07-05,CUST1338,Arjun Iyer,East,Software,VPN Subscription,3,110.79,M. Gupta,Wallet,Returning,332.37
ORD101271,2025-05-21,CUST1011,Anika Joshi,West,Furniture,Office Chair,1,140.5,R. Verma,UPI,Returning,140.5
ORD101307,2024-01-06,CUST1047,Ayaan Patel,West,Software,Project Mgmt Tool,4,150.04,N. Joshi,Credit Card,Returning,600.16
ORD101438,2025-10-03,CUST1178,Arjun Kumar,South,Electronics,Mechanical Keyboard,4,278.77,N. Joshi,Net Banking,New,1115.08
ORD101517,2024-02-21,CUST1257,Ayaan Kumar,North,Furniture,Desk Lamp,1,263.92,R. Verma,Net Banking,Returning,263.92
ORD101467,2025-06-01,CUST1207,Krishna Iyer,East,Software,Antivirus License,4,385.05,R. Verma,Credit Card,Returning,1540.2
ORD100635,2025-02-22,CUST1215,Diya Khan,West,Software,Antivirus License,1,130.19,R. Verma,Net Banking,Returning,130.19
ORD101554,2025-11-30,CUST1294,Arjun Iyer,South,Office Supplies,Desk Organizer,1,123.02,A. Sharma,Credit Card,New,123.02
ORD100232,2025-07-04,CUST1232,Ananya Joshi,West,Furniture,Standing Desk,1,101.17,A. Sharma,Debit Card,Returning,101.17
ORD100652,2025-01-24,CUST1232,Sai Sharma,West,Software,Project Mgmt Tool,3,222.03,R. Verma,Net Banking,Returning,666.09
ORD100797,2025-09-10,CUST1377,Aarav Chopra,South,Software,VPN Subscription,4,169.64,R. Verma,Wallet,New,678.56
ORD100468,2025-09-02,CUST1048,Ayaan Malhotra,East,Electronics,Mechanical Keyboard,2,195.86,P. Iyer,Wallet,New,391.72
ORD100725,2024-11-26,CUST1305,Navya Chopra,West,Furniture,Office Chair,1,122.41,S. Khan,Debit Card,Returning,122.41
ORD100735,2024-08-19,CUST1315,Saanvi Kumar,South,Electronics,Wireless Mouse,1,330.67,M. Gupta,Wallet,Returning,330.67
ORD101395,2024-04-15,CUST1135,Saanvi Khan,South,Furniture,Standing Desk,5,44.15,S. Khan,Debit Card,New,220.75
ORD100205,2025-09-27,CUST1205,Myra Sharma,East,Software,Antivirus License,5,401.13,P. Iyer,UPI,New,2005.65
ORD100003,2024-07-09,CUST1003,Aditya Reddy,East,Office Supplies,Sticky Notes,5,175.72,N. Joshi,Net Banking,New,878.6
ORD100584,2025-08-03,CUST1164,Navya Verma,West,Furniture,Bookshelf,3,404.87,M. Gupta,Net Banking,Returning,1214.61
ORD100593,2025-01-29,CUST1173,Reyansh Sharma,North,Software,Antivirus License,5,54.2,P. Iyer,Net Banking,Returning,271.0
ORD100961,2024-02-06,CUST1121,Vihaan Kumar,North,Furniture,Standing Desk,1,209.83,M. Gupta,Wallet,Returning,209.83
ORD101487,2025-06-04,CUST1227,Myra Patel,South,Electronics,27in Monitor,2,78.31,M. Gupta,Debit Card,Returning,156.62
ORD100953,2025-03-22,CUST1113,Riya Gupta,West,Software,VPN Subscription,1,377.97,N. Joshi,Credit Card,Returning,377.97
ORD100869,2025-12-12,CUST1029,Vivaan Iyer,West,Office Supplies,Sticky Notes,5,166.57,S. Khan,UPI,New,832.85
ORD101337,2025-03-16,CUST1077,Diya Reddy,West,Software,Project Mgmt Tool,1,380.5,N. Joshi,Net Banking,Returning,380.5
ORD101168,2024-01-18,CUST1328,Navya Joshi,North,Electronics,Webcam HD,3,80.37,M. Gupta,Net Banking,Returning,241.11
ORD101269,2025-03-21,CUST1009,Navya Kumar,South,Electronics,Wireless Mouse,1,422.9,P. Iyer,Credit Card,New,422.9
ORD101103,2025-11-19,CUST1263,Ananya Kumar,South,Electronics,27in Monitor,1,111.06,P. Iyer,Credit Card,Returning,111.06
ORD100656,2024-12-27,CUST1236,Saanvi Verma,South,Electronics,Wireless Mouse,1,237.24,M. Gupta,UPI,New,237.24
ORD100715,2025-05-22,CUST1295,Aarav Patel,West,Office Supplies,Whiteboard,1,36.98,S. Khan,Net Banking,New,36.98
ORD101013,2025-09-02,CUST1173,Aadhya Nair,North,Software,Antivirus License,2,194.19,A. Sharma,Wallet,Returning,388.38
ORD101199,2025-07-24,CUST1359,Anika Mehta,East,Furniture,Office Chair,1,260.77,A. Sharma,UPI,Returning,260.77
ORD100157,2024-11-12,CUST1157,Reyansh Khan,North,Office Supplies,Whiteboard,5,356.43,N. Joshi,UPI,New,1782.15
ORD101062,2025-07-23,CUST1222,Ayaan Sharma,West,Electronics,USB-C Hub,2,115.4,S. Khan,UPI,New,230.8
ORD100462,2025-05-22,CUST1042,Vihaan Khan,East,Furniture,Standing Desk,1,290.34,S. Khan,Net Banking,Returning,290.34
ORD100160,2024-04-14,CUST1160,Aditya Singh,West,Office Supplies,Whiteboard,3,170.46,R. Verma,Debit Card,New,511.38
ORD100305,2025-12-29,CUST1305,Kavya Verma,North,Software,Project Mgmt Tool,1,48.31,N. Joshi,UPI,New,48.31
ORD100547,2024-06-16,CUST1127,Myra Agarwal,East,Office Supplies,Desk Organizer,3,219.68,M. Gupta,Credit Card,New,659.04
ORD100395,2025-11-10,CUST1395,Aadhya Patel,South,Furniture,Filing Cabinet,4,125.99,R. Verma,UPI,New,503.96
ORD101242,2025-11-04,CUST1402,Reyansh Chopra,East,Office Supplies,Whiteboard,1,34.36,A. Sharma,Credit Card,New,34.36
ORD100693,2024-04-13,CUST1273,Vivaan Gupta,North,Furniture,Bookshelf,1,157.3,R. Verma,Net Banking,New,157.3
ORD101203,2024-04-04,CUST1363,Vihaan Iyer,North,Electronics,USB-C Hub,1,370.62,N. Joshi,Wallet,Returning,370.62
ORD101355,2024-06-18,CUST1095,Riya Iyer,South,Electronics,USB-C Hub,4,378.68,S. Khan,Debit Card,New,1514.72
ORD100876,2024-09-28,CUST1036,Ayaan Nair,West,Furniture,Office Chair,2,25.92,S. Khan,Credit Card,New,51.84
ORD100062,2024-04-11,CUST1062,Kavya Khan,East,Furniture,Standing Desk,3,34.76,S. Khan,Credit Card,New,104.28
ORD100956,2024-09-23,CUST1116,Pari Malhotra,West,Office Supplies,Pen Set,3,90.48,R. Verma,Net Banking,Returning,271.44
ORD100457,2024-02-04,CUST1037,Pari Verma,North,Electronics,27in Monitor,3,401.42,S. Khan,Credit Card,Returning,1204.26
ORD101386,2025-02-17,CUST1126,Krishna Gupta,South,Electronics,USB-C Hub,1,89.63,P. Iyer,Net Banking,New,89.63
ORD100478,2024-12-21,CUST1058,Aditya Kumar,West,Software,Antivirus License,4,278.96,M. Gupta,UPI,Returning,1115.84
ORD100716,2025-04-28,CUST1296,Ishaan Joshi,South,Office Supplies,Desk Organizer,2,417.98,R. Verma,UPI,New,835.96
ORD101205,2024-03-25,CUST1365,Vihaan Mehta,South,Software,Antivirus License,1,148.71,P. Iyer,Net Banking,New,148.71
ORD101496,2025-11-01,CUST1236,Aarav Joshi,East,Office Supplies,Whiteboard,4,78.62,R. Verma,Credit Card,Returning,314.48
ORD101149,2025-02-19,CUST1309,Diya Nair,East,Furniture,Desk Lamp,1,429.49,P. Iyer,Credit Card,Returning,429.49
ORD101314,2025-11-28,CUST1054,Ishaan Chopra,North,Electronics,Webcam HD,4,175.33,M. Gupta,Credit Card,Returning,701.32
ORD100347,2024-05-03,CUST1347,Vihaan Khan,South,Electronics,Wireless Mouse,4,157.11,A. Sharma,Wallet,New,628.44
ORD101180,2024-11-27,CUST1340,Vihaan Reddy,North,Electronics,Wireless Mouse,3,244.65,P. Iyer,Credit Card,Returning,733.95
ORD100446,2025-10-10,CUST1026,Riya Iyer,East,Furniture,Filing Cabinet,1,126.97,M. Gupta,Debit Card,Returning,126.97
ORD101448,2025-09-11,CUST1188,Anika Gupta,West,Software,Antivirus License,5,327.91,P. Iyer,Net Banking,Returning,1639.55
ORD100379,2025-11-14,CUST1379,Vihaan Malhotra,North,Electronics,27in Monitor,1,353.81,R. Verma,Net Banking,New,353.81
ORD100564,2025-02-14,CUST1144,Pari Khan,East,Office Supplies,Notebook Pack,1,202.85,A. Sharma,UPI,Returning,202.85
ORD101401,2024-04-23,CUST1141,Riya Singh,West,Electronics,27in Monitor,1,430.52,A. Sharma,Credit Card,Returning,430.52
ORD100713,2025-09-07,CUST1293,Vihaan Khan,East,Office Supplies,Whiteboard,5,140.58,N. Joshi,UPI,New,702.9
ORD100231,2024-11-24,CUST1231,Navya Singh,East,Office Supplies,Pen Set,1,178.56,P. Iyer,Wallet,Returning,178.56
ORD100382,2025-07-24,CUST1382,Arjun Khan,North,Electronics,Webcam HD,1,153.03,P. Iyer,UPI,New,153.03
ORD100781,2025-04-08,CUST1361,Sai Khan,South,Software,VPN Subscription,2,442.77,M. Gupta,Debit Card,New,885.54
ORD100070,2024-05-26,CUST1070,Ishaan Malhotra,East,Office Supplies,Sticky Notes,1,70.71,R. Verma,UPI,Returning,70.71
ORD100783,2024-11-19,CUST1363,Reyansh Kumar,East,Office Supplies,Desk Organizer,5,157.67,R. Verma,Debit Card,New,788.35
ORD100671,2024-09-13,CUST1251,Aadhya Joshi,South,Furniture,Standing Desk,4,296.22,N. Joshi,Net Banking,Returning,1184.88
ORD100493,2025-05-07,CUST1073,Ishaan Khan,South,Software,VPN Subscription,3,68.4,A. Sharma,Wallet,Returning,205.2
ORD100684,2024-03-23,CUST1264,Arjun Singh,West,Software,Antivirus License,2,387.13,M. Gupta,Net Banking,New,774.26
ORD100651,2024-07-10,CUST1231,Reyansh Kumar,South,Software,Project Mgmt Tool,2,66.25,N. Joshi,Debit Card,New,132.5
ORD100272,2025-12-11,CUST1272,Ayaan Joshi,South,Electronics,27in Monitor,2,294.62,A. Sharma,Debit Card,New,589.24
ORD101048,2024-08-15,CUST1208,Diya Agarwal,East,Electronics,Mechanical Keyboard,1,214.98,N. Joshi,Net Banking,Returning,214.98
ORD101106,2025-01-30,CUST1266,Ayaan Khan,West,Furniture,Bookshelf,4,280.47,N. Joshi,Wallet,Returning,1121.88
ORD101287,2024-02-23,CUST1027,Anika Reddy,East,Electronics,USB-C Hub,4,295.52,N. Joshi,Debit Card,New,1182.08
ORD100042,2024-06-09,CUST1042,Aditya Gupta,North,Office Supplies,Sticky Notes,4,207.12,N. Joshi,Net Banking,Returning,828.48
ORD100056,2024-10-29,CUST1056,Vihaan Singh,East,Software,VPN Subscription,1,440.25,N. Joshi,Credit Card,Returning,440.25
ORD101292,2025-08-11,CUST1032,Aditya Gupta,East,Software,Antivirus License,2,79.74,M. Gupta,Credit Card,New,159.48
ORD100789,2025-07-19,CUST1369,Ananya Gupta,East,Software,VPN Subscription,5,132.49,N. Joshi,Net Banking,New,662.45
ORD101474,2024-07-26,CUST1214,Aarav Chopra,North,Office Supplies,Desk Organizer,2,440.6,P. Iyer,Debit Card,Returning,881.2
ORD100038,2024-11-09,CUST1038,Riya Patel,West,Furniture,Filing Cabinet,2,61.33,N. Joshi,Debit Card,New,122.66
ORD100306,2024-02-06,CUST1306,Sai Malhotra,West,Software,Antivirus License,1,87.06,S. Khan,Net Banking,New,87.06
ORD101177,2025-07-11,CUST1337,Navya Sharma,South,Furniture,Standing Desk,4,47.93,A. Sharma,Net Banking,Returning,191.72
ORD100408,2024-08-28,CUST1408,Vihaan Joshi,West,Furniture,Office Chair,3,448.56,N. Joshi,Credit Card,New,1345.68
ORD100534,2024-07-10,CUST1114,Arjun Singh,North,Office Supplies,Pen Set,1,196.43,S. Khan,Wallet,Returning,196.43
ORD100583,2024-10-14,CUST1163,Krishna Gupta,West,Software,Project Mgmt Tool,1,265.97,N. Joshi,UPI,Returning,265.97
ORD101427,2024-08-15,CUST1167,Ananya Nair,South,Office Supplies,Pen Set,3,290.9,A. Sharma,Net Banking,New,872.7
ORD101541,2025-03-04,CUST1281,Vihaan Patel,South,Furniture,Filing Cabinet,3,8.02,A. Sharma,Credit Card,Returning,24.06
ORD101526,2024-09-21,CUST1266,Saanvi Singh,West,Electronics,Webcam HD,2,327.71,S. Khan,Debit Card,New,655.42
ORD101565,2024-03-30,CUST1305,Myra Malhotra,South,Furniture,Standing Desk,4,46.95,P. Iyer,Debit Card,New,187.8
ORD100777,2025-04-10,CUST1357,Navya Kumar,West,Office Supplies,Whiteboard,1,208.77,N. Joshi,Debit Card,Returning,208.77
ORD100316,2025-06-21,CUST1316,Diya Khan,West,Software,Project Mgmt Tool,1,57.61,S. Khan,Wallet,New,57.61
ORD101042,2024-12-16,CUST1202,Aditya Nair,West,Electronics,Wireless Mouse,2,428.18,S. Khan,Debit Card,New,856.36
ORD101391,2025-03-15,CUST1131,Aarav Gupta,East,Software,VPN Subscription,2,84.85,R. Verma,UPI,Returning,169.7
ORD100516,2025-10-29,CUST1096,Anika Chopra,West,Software,Antivirus License,2,434.83,R. Verma,Credit Card,Returning,869.66
ORD100739,2025-03-22,CUST1319,Ishaan Gupta,West,Electronics,Webcam HD,1,183.72,N. Joshi,Debit Card,New,183.72
ORD100533,2024-10-07,CUST1113,Aadhya Singh,East,Software,Antivirus License,2,346.89,S. Khan,Debit Card,Returning,693.78
ORD100756,2025-10-09,CUST1336,Anika Mehta,South,Office Supplies,Notebook Pack,3,325.16,S. Khan,Net Banking,New,975.48
ORD101442,2025-03-04,CUST1182,Aarav Iyer,West,Office Supplies,Sticky Notes,4,243.95,A. Sharma,UPI,New,975.8
ORD101550,2025-09-11,CUST1290,Anika Reddy,West,Furniture,Office Chair,5,125.12,P. Iyer,Net Banking,New,625.6
